"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Some post-H.S.","Education Attained","639","26.7","24.4","29.1","33","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA3","CAT5","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Some post-H.S.","Education Attained","798","31.3","28.9","33.8","34","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA3","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Some post-H.S.","Education Attained","412","16.2","14.3","18.1","34","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA3","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Some post-H.S.","Education Attained","2,479","85.5","83.9","87.2","34","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA3","CAT5","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Some post-H.S.","Education Attained","1,998","73.3","70.9","75.6","34","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA3","CAT5","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","College graduate","Education Attained","3,636","90.3","89.1","91.5","35","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA4","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","623","11.2","10.1","12.4","35","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA4","CAT5","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","College graduate","Education Attained","1,282","30.0","28.2","31.9","35","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA4","CAT5","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","College graduate","Education Attained","3,077","72.6","70.7","74.5","35","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA4","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","College graduate","Education Attained","2,846","70.0","68.1","71.8","36","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA4","CAT5","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","College graduate","Education Attained","396","9.7","8.5","10.9","36","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA4","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","College graduate","Education Attained","988","27.4","25.5","29.3","36","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA4","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","College graduate","Education Attained","3,954","88.8","87.6","90.0","36","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA4","CAT5","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than $15,000","Household Income","1,095","64.5","61.2","67.8","37","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","INCOME1","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Less than $15,000","Household Income","258","16.3","13.7","18.8","37","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME1","CAT6","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than $15,000","Household Income","474","20.1","17.8","22.5","37","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","INCOME1","CAT6","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than $15,000","Household Income","1,242","75.4","72.3","78.5","37","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","INCOME1","CAT6","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than $15,000","Household Income","383","24.6","21.6","27.7","38","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","INCOME1","CAT6","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Less than $15,000","Household Income","1,438","83.7","81.2","86.3","38","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME1","CAT6","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Less than $15,000","Household Income","1,501","79.9","77.5","82.2","38","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","INCOME1","CAT6","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than $15,000","Household Income","559","35.5","32.2","38.8","38","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","INCOME1","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$15,000-$24,999","Household Income","900","71.0","67.7","74.3","39","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","INCOME2","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$15,000-$24,999","Household Income","1,023","79.9","76.9","83.0","39","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","INCOME2","CAT6","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","265","16.4","13.9","18.9","39","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","INCOME2","CAT6","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$15,000-$24,999","Household Income","264","19.9","17.0","22.8","39","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME2","CAT6","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$15,000-$24,999","Household Income","241","20.1","17.0","23.2","40","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","INCOME2","CAT6","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","$15,000-$24,999","Household Income","1,220","83.6","81.1","86.1","40","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","INCOME2","CAT6","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$15,000-$24,999","Household Income","1,060","80.1","77.2","83.0","40","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME2","CAT6","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$15,000-$24,999","Household Income","381","29.0","25.7","32.3","40","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","INCOME2","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","177","12.7","10.3","15.1","41","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","INCOME3","CAT6","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$25,000-$34,999","Household Income","182","22.1","18.2","26.0","41","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME3","CAT6","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$25,000-$34,999","Household Income","715","78.7","74.6","82.8","41","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","INCOME3","CAT6","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$25,000-$34,999","Household Income","635","69.2","64.8","73.6","41","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","INCOME3","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$25,000-$34,999","Household Income","708","77.9","74.0","81.8","42","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME3","CAT6","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","$25,000-$34,999","Household Income","819","87.3","84.9","89.7","42","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","INCOME3","CAT6","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$25,000-$34,999","Household Income","231","30.8","26.4","35.2","42","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","INCOME3","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$25,000-$34,999","Household Income","147","21.3","17.3","25.4","42","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","INCOME3","CAT6","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
